frame,seconds,card_rows,paper_pixels,card_area,paper_fraction,suspect
340,8.003956,1135,1298,1007880,0.0012878517283803628,False
341,8.021011,1135,1274,1007880,0.001264039369766242,False
342,8.0374,1135,1268,1007880,0.0012580862801127117,False
343,8.054222,1135,1264,1007880,0.0012541175536770251,False
344,8.0709,1135,1229,1007880,0.0012193911973647656,False
345,8.087933,1135,1252,1007880,0.0012422113743699647,False
346,8.104044,1136,1221,1008768,0.0012103873239436619,False
347,8.1206,1136,1245,1008768,0.0012341787209744957,False
348,8.138178,1148,1247,1019424,0.001223239790312961,False
349,8.155211,1160,1231,1030080,0.0011950528114321218,False
350,8.171111,1170,1247,1038960,0.0012002387002387003,False
351,8.188078,1182,1243,1049616,0.0011842426182527704,False
352,8.204056,1192,1240,1058496,0.0011714734869097286,False
353,8.220556,1192,1223,1058496,0.0011554129632988692,False
354,8.238267,1181,1236,1048728,0.0011785706112547771,False
355,8.254022,1171,1225,1039848,0.0011780567929158877,False
356,8.270156,1161,1227,1030968,0.0011901436320040971,False
357,8.2882,1149,1226,1020312,0.0012015932381467629,False
358,8.304967,1138,1223,1010544,0.0012102392374800108,False
359,8.320767,1127,1210,1000776,0.0012090617680679792,False
360,8.338022,1116,1164,991008,0.001174561658432626,False
361,8.355111,1105,1148,981240,0.0011699482287717581,False
362,8.371378,1094,1156,971472,0.0011899468023782466,False
363,8.387489,1083,1144,961704,0.0011895552061757049,False
364,8.404167,1071,1142,951048,0.0012007806125453183,False
365,8.4213,1063,1139,943944,0.0012066393769121896,False
366,8.438233,1051,1111,933288,0.001190414963012489,False
367,8.453467,1040,1110,923520,0.001201923076923077,False
368,8.471022,1040,1110,923520,0.001201923076923077,False
369,8.487856,1023,1111,908424,0.0012229971907391263,False
370,8.5039,1023,1119,908424,0.0012318036511584898,False
371,8.5203,1024,1114,909312,0.0012251020551801801,False
372,8.536822,1025,1123,910200,0.0012337947703801363,False
373,8.553933,1025,1130,910200,0.0012414853878268512,False
374,8.5705,1025,1139,910200,0.0012513733245440562,False
375,8.587344,1025,1051,910200,0.0011546912766424962,False
376,8.604011,1025,1050,910200,0.0011535926170072512,False
377,8.621044,1025,1068,910200,0.0011733684904416612,False
378,8.637589,1026,1060,911088,0.0011634441459002862,False
379,8.654322,1026,1071,911088,0.001175517622886044,False
380,8.672011,1026,1089,911088,0.001195274221590011,False
381,8.687989,1026,1113,911088,0.0012216163531953005,False
382,8.704633,1026,1111,911088,0.0012194211755615265,False
383,8.721856,1026,1104,911088,0.001211738053843317,False
384,8.737389,1026,1114,911088,0.0012227139420121877,False
385,8.754378,1026,1113,911088,0.0012216163531953005,False
386,8.770978,1027,1126,911976,0.0012346816144284498,False
387,8.787722,1027,1124,911976,0.0012324885742607261,False
388,8.804511,1029,1115,913752,0.0012202435671823427,False
389,8.8224,1028,1112,912864,0.0012181442142531636,False
390,8.838033,1029,1124,913752,0.0012300930668277608,False
391,8.854144,1027,1117,911976,0.001224812933673693,False
392,8.871244,1023,1126,908424,0.001239509304025433,False
393,8.887867,1026,1144,911088,0.0012556416065187994,False
394,8.904722,1027,1147,911976,0.0012577085361895489,False
395,8.920867,1027,1150,911976,0.0012609980964411343,False
396,8.937856,1027,1149,911976,0.0012599015763572726,False
397,8.954533,1026,1166,911088,0.0012797885604903148,False
398,8.971533,1026,1163,911088,0.0012764957940396538,False
399,8.987456,1026,1164,911088,0.0012775933828565408,False
400,9.004289,1028,1132,912864,0.0012400532828548392,False
401,9.021422,1028,1132,912864,0.0012400532828548392,False
402,9.037444,1026,1129,911088,0.0012391777742654935,False
403,9.054278,1028,1118,912864,0.0012247169348336662,False
404,9.071022,1025,1125,910200,0.0012359920896506263,False
405,9.087822,1015,1130,901320,0.0012537167709581502,False
406,9.104089,996,1122,884448,0.0012685878649734072,False
407,9.120878,996,1122,884448,0.0012685878649734072,False
408,9.136811,980,1121,870240,0.0012881503952932524,False
409,9.154267,958,1123,850704,0.0013200831311478494,False
410,9.170844,949,1114,842712,0.0013219225547992672,False
411,9.186944,956,1116,848928,0.0013145991179463984,False
412,9.203867,965,1115,856920,0.0013011716379592027,False
413,9.220433,976,1115,866688,0.0012865067936789249,False
414,9.237444,977,1115,867576,0.0012851900006454766,False
415,9.253789,976,1114,866688,0.0012853529759267463,False
416,9.271389,976,1112,866688,0.0012830453404223895,False
417,9.287333,979,1106,869352,0.0012722119463692498,False
418,9.304211,981,1110,871128,0.0012742099898063201,False
419,9.320956,981,1105,871128,0.001268470305167553,False
420,9.337856,982,1088,872016,0.001247683528742592,False
421,9.354556,993,1083,881784,0.0012281919381617267,False
422,9.371322,993,1081,881784,0.00122592380900538,False
423,9.387822,993,1080,881784,0.0012247897444272067,False
424,9.404678,1026,1040,911088,0.001141492369562545,False
425,9.420367,1038,1051,921744,0.0011402298252009234,False
426,9.437433,1050,1075,932400,0.0011529386529386529,False
427,9.454544,1058,1063,939504,0.0011314480832439245,False
428,9.471933,1044,1062,927072,0.0011455420938179558,False
429,9.539244,1055,1051,936840,0.0011218564536100081,False
430,9.588756,1052,1052,934176,0.0011261261261261261,False
431,9.605756,1053,1074,935064,0.0011485844819178154,False
432,9.621056,1053,919,935064,0.0009828204272648716,False
433,9.6377,1054,844,935952,0.0009017556455886627,False
434,9.655478,1054,853,935952,0.0009113715233259825,False
435,9.6711,1047,844,929736,0.0009077845754063519,False
436,9.687911,1047,785,929736,0.0008443257010592254,False
437,9.704344,1049,729,931512,0.000782598613866488,False
438,9.721778,1042,732,925296,0.0007910981999273746,False
439,9.738722,1030,730,914640,0.0007981282253126913,False
440,9.7545,1019,745,904872,0.0008233208674818096,False
441,9.770889,1009,747,895992,0.0008337128010071519,False
442,9.787722,999,745,887112,0.0008398037677316957,False
443,9.803944,989,749,878232,0.000852849816449412,False
444,9.820689,979,740,869352,0.0008512087163772557,False
445,9.837867,978,736,868464,0.000847473240111277,False
446,9.854122,974,711,864912,0.0008220489483323159,False
447,9.871678,976,536,866688,0.0006184463151676266,False
448,9.889778,976,279,866688,0.0003219151528577758,False
449,9.915989,976,280,866688,0.0003230689706099542,False
450,9.925056,978,281,868464,0.0003235597560750935,False
451,9.943433,978,281,868464,0.0003235597560750935,False
452,9.959833,979,289,869352,0.0003324315122067931,False
453,9.973789,979,288,869352,0.00033128123015763465,False
454,10.073789,979,288,869352,0.00033128123015763465,False
455,10.088867,978,274,868464,0.00031549954862838297,False
456,10.188867,978,275,868464,0.0003166510068350559,False
457,10.284756,979,282,869352,0.00032437953786268394,False
458,10.305556,979,266,869352,0.0003059750250761487,False
459,10.321367,979,247,869352,0.00028411966614213803,False
460,10.338411,982,243,872016,0.00027866461165850165,False
461,10.355722,982,207,872016,0.0002373809654868718,False
462,10.374589,971,197,862248,0.00022847255082064557,False
463,10.392011,974,187,864912,0.00021620696672031375,False
464,10.411233,975,193,865800,0.00022291522291522292,False
465,10.429933,976,219,866688,0.00025268608772707133,False
466,10.450278,976,216,866688,0.0002492246344705361,False
467,10.471789,978,222,868464,0.0002556237218813906,False
468,10.488611,977,222,867576,0.00025588536335721597,False
469,10.505511,978,221,868464,0.00025447226367471764,False
470,10.523856,976,224,866688,0.0002584551764879634,False
471,10.541789,978,223,868464,0.00025677518008806354,False
472,10.559556,983,232,872904,0.0002657795129819545,False
473,10.577144,1007,241,894216,0.00026950982760317417,False
474,10.595356,1019,236,904872,0.0002608103687593383,False
475,10.613367,1025,232,910200,0.00025488903537684024,False
476,10.631078,1036,234,919968,0.0002543566732755922,False
477,10.649044,1045,238,927960,0.00025647657226604597,False
478,10.666678,1054,232,935952,0.000247875959450912,False
479,10.687378,1054,233,935952,0.0002489443903106142,False
480,10.703711,1054,230,935952,0.0002457390977315076,False
481,10.720222,1054,230,935952,0.0002457390977315076,False
482,10.737467,1054,230,935952,0.0002457390977315076,False
483,10.754111,1054,235,935952,0.00025108125203001866,False
484,10.770422,1064,234,944832,0.00024766307661044506,False
485,10.787144,1076,232,955488,0.00024280786362570748,False
486,10.804378,1087,230,965256,0.00023827875713800276,False
487,10.820567,1097,230,974136,0.00023610666272471195,False
488,10.8376,1109,229,984792,0.00023253641378077807,False
489,10.854656,1118,220,992784,0.00022159905880836113,False
490,10.872289,1132,220,1005216,0.00021885843440613758,False
491,10.888033,1144,220,1015872,0.00021656271656271656,False
492,10.904544,1155,232,1025640,0.0002262002262002262,False
493,10.922644,1165,230,1034520,0.00022232532962146697,False
494,10.940144,1173,218,1041624,0.00020928857245992795,False
495,10.956556,1173,225,1041624,0.0002160088477224027,False
496,10.973422,1173,233,1041624,0.00022368916230808815,False
497,10.995456,1173,229,1041624,0.00021984900501524542,False
