frame,seconds,phase,missing_marker_fraction,missing_card_fraction,failing
727,16.540467,184,0.0,0.0,False
728,16.557433,194,0.0,0.0,False
729,16.573989,206,0.0,0.0,False
730,16.591033,216,0.0,0.0,False
731,16.607078,228,0.0,0.0,False
732,16.623989,238,0.0,0.0,False
733,16.6409,250,0.0,0.0,False
734,16.657533,260,0.0,0.0,False
735,16.673478,272,0.0,0.0,False
736,16.690422,284,0.0,0.0,False
737,16.708922,294,0.0,0.0,False
738,16.723778,0,0.0,0.0,False
739,16.740278,11,0.0,0.0,False
740,16.756911,33,0.0,0.0,False
741,16.773344,44,0.0,0.0,False
742,16.790767,44,0.0,0.0,False
743,16.807478,52,0.0,0.0,False
744,16.824067,66,0.0,0.0,False
745,16.840833,74,0.0,0.0,False
746,16.857278,88,0.0,0.0,False
747,16.8735,100,0.0,0.0,False
748,16.890422,110,0.0,0.0,False
749,16.9071,122,0.0,0.0,False
750,16.924089,132,0.0,0.0,False
751,16.940511,144,0.0,0.0,False
752,16.957544,154,0.0,0.0,False
753,16.973867,166,0.0,0.0,False
754,16.991156,176,0.0,0.0,False
755,17.007111,188,0.0,0.0,False
756,17.023989,200,0.0,0.0,False
757,17.041078,212,0.0,0.0,False
758,17.057078,222,0.0,0.0,False
759,17.073467,234,0.0,0.0,False
760,17.090344,244,0.0,0.0,False
761,17.106944,255,0.0,0.0,False
762,17.124189,266,0.0,0.0,False
763,17.140178,278,0.0,0.0,False
764,17.156933,290,0.0,0.0,False
765,17.173533,298,0.0,0.0,False
766,17.190433,4,0.0,0.0,False
767,17.207267,14,0.0,0.0,False
768,17.2239,28,0.0,0.0,False
769,17.240944,36,0.0,0.0,False
770,17.2575,50,0.0,0.0,False
771,17.273867,60,0.0,0.0,False
772,17.290856,70,0.0,0.0,False
773,17.307711,82,0.0,0.0,False
774,17.324344,94,0.0,0.0,False
775,17.340344,106,0.0,0.0,False
776,17.357467,116,0.0,0.0,False
777,17.374011,127,0.0,0.0,False
778,17.390867,138,0.0,0.0,False
779,17.4073,150,0.0,0.0,False
780,17.426189,160,0.0,0.0,False
781,17.441389,172,0.0,0.0,False
782,17.457356,182,0.0,0.0,False
783,17.473689,194,0.0,0.0,False
784,17.490578,204,0.0,0.0,False
785,17.507133,216,0.0,0.0,False
786,17.523978,226,0.0,0.0,False
787,17.541222,238,0.0,0.0,False
788,17.557667,260,0.0,0.0,False
789,17.573678,270,0.0,0.0,False
790,17.590922,270,0.0,0.0,False
791,17.607422,282,0.0,0.0,False
792,17.6246,292,0.0,0.0,False
793,17.640533,0,0.0,0.0,False
794,17.657478,10,0.0,0.0,False
795,17.674456,22,0.0,0.0,False
796,17.690944,32,0.0,0.0,False
797,17.708211,43,0.0,0.0,False
798,17.723922,54,0.0,0.0,False
799,17.740233,66,0.0,0.0,False
800,17.757778,76,0.0,0.0,False
801,17.773556,88,0.0,0.0,False
802,17.790711,98,0.0,0.0,False
803,17.807044,110,0.0,0.0,False
804,17.8242,120,0.0,0.0,False
805,17.8407,132,0.0,0.0,False
806,17.857222,144,0.0,0.0,False
807,17.8741,154,0.0,0.0,False
808,17.890644,164,0.0,0.0,False
809,17.9075,176,0.0,0.0,False
810,17.924133,188,0.0,0.0,False
811,17.940422,198,0.0,0.0,False
812,17.9576,210,0.0,0.0,False
813,17.974456,220,0.0,0.0,False
814,17.990589,230,0.0,0.0,False
815,18.007422,240,0.0,0.0,False
816,18.024111,252,0.0,0.0,False
817,18.040844,262,0.0,0.0,False
818,18.057878,276,0.0,0.0,False
819,18.0736,288,0.0,0.0,False
820,18.090844,300,0.0,0.0,False
821,18.107233,4,0.0,0.0,False
822,18.124067,14,0.0,0.0,False
823,18.140956,26,0.0,0.0,False
824,18.157478,36,0.0,0.0,False
825,18.174011,48,0.0,0.0,False
826,18.190667,60,0.0,0.0,False
827,18.207089,70,0.0,0.0,False
828,18.224067,82,0.0,0.0,False
829,18.240622,92,0.0,0.0,False
830,18.257344,104,0.0,0.0,False
831,18.273622,116,0.0,0.0,False
832,18.2909,126,0.0,0.0,False
833,18.306733,144,0.0,0.0,False
834,18.323444,144,0.0,0.0,False
835,18.340878,144,0.0,0.0,False
836,18.357844,144,0.0,0.0,False
837,18.457844,144,0.0,0.0,False
838,18.474878,144,0.0,0.0,False
839,18.574878,144,0.0,0.0,False
840,18.646733,148,0.0,0.0,False
841,18.658611,148,0.0,0.0,False
842,18.673433,158,0.0,0.0,False
843,18.689578,158,0.0,0.0,False
844,18.707589,158,0.0,0.0,False
845,18.724078,170,0.0,0.0,False
846,18.740333,180,0.0,0.0,False
847,18.757244,192,0.0,0.0,False
848,18.773533,202,0.0,0.0,False
849,18.791033,213,0.0,0.0,False
850,18.8077,224,0.0,0.0,False
851,18.823911,236,0.0,0.0,False
852,18.840578,248,0.0,0.0,False
853,18.857411,260,0.0,0.0,False
854,18.8734,270,0.0,0.0,False
855,18.890211,282,0.0,0.0,False
856,18.907433,292,0.0,0.0,False
857,18.924156,0,0.0,0.0,False
858,18.940244,10,0.0,0.0,False
859,18.957122,20,0.0,0.0,False
860,18.974189,30,0.0,0.0,False
861,18.990556,42,0.0,0.0,False
862,19.006867,52,0.0,0.0,False
863,19.0236,64,0.0,0.0,False
864,19.040722,76,0.0,0.0,False
865,19.0572,86,0.0,0.0,False
866,19.074267,98,0.0,0.0,False
867,19.090911,110,0.0,0.0,False
868,19.106789,120,0.0,0.0,False
869,19.123689,132,0.0,0.0,False
870,19.140422,142,0.0,0.0,False
871,19.157189,152,0.0,0.0,False
872,19.174078,164,0.0,0.0,False
873,19.190656,174,0.0,0.0,False
874,19.207111,186,0.0,0.0,False
875,19.223933,196,0.0,0.0,False
876,19.240889,208,0.0,0.0,False
877,19.257111,220,0.0,0.0,False
878,19.273222,230,0.0,0.0,False
879,19.290167,242,0.0,0.0,False
880,19.307489,254,0.0,0.0,False
881,19.324122,264,0.0,0.0,False
882,19.3397,276,0.0,0.0,False
883,19.357678,286,0.0,0.0,False
884,19.373722,296,0.0,0.0,False
885,19.389822,2,0.0,0.0,False
886,19.406178,14,0.0,0.0,False
887,19.422989,26,0.0,0.0,False
888,19.440333,36,0.0,0.0,False
889,19.456933,48,0.0,0.0,False
890,19.474422,58,0.0,0.0,False
891,19.490633,68,0.0,0.0,False
892,19.507911,80,0.0,0.0,False
893,19.523989,92,0.0,0.0,False
894,19.540289,104,0.0,0.0,False
895,19.557656,114,0.0,0.0,False
896,19.573467,126,0.0,0.0,False
897,19.590944,136,0.0,0.0,False
898,19.6076,146,0.0,0.0,False
899,19.6246,158,0.0,0.0,False
900,19.641033,168,0.0,0.0,False
901,19.657033,180,0.0,0.0,False
902,19.673033,190,0.0,0.0,False
903,19.690911,202,0.0,0.0,False
904,19.7078,214,0.0,0.0,False
905,19.723644,224,0.0,0.0,False
906,19.745633,236,0.0,0.0,False
907,19.757567,248,0.0,0.0,False
908,19.773744,258,0.0,0.0,False
909,19.789956,270,0.0,0.0,False
910,19.807767,280,0.0,0.0,False
911,19.823956,292,0.0,0.0,False
912,19.840678,0,0.0,0.0,False
913,19.8571,8,0.0,0.0,False
914,19.874144,30,0.0,0.0,False
915,19.890411,30,0.0,0.0,False
916,19.907267,42,0.0,0.0,False
917,19.923811,52,0.0,0.0,False
918,19.940722,64,0.0,0.0,False
919,19.957233,74,0.0,0.0,False
920,19.972956,86,0.0,0.0,False
921,19.991644,96,0.0,0.0,False
922,20.006822,108,0.0,0.0,False
923,20.024522,118,0.0,0.0,False
924,20.040656,128,0.0,0.0,False
925,20.056956,142,0.0,0.0,False
926,20.073689,152,0.0,0.0,False
927,20.090678,164,0.0,0.0,False
928,20.107489,174,0.0,0.0,False
929,20.124856,186,0.0,0.0,False
930,20.140656,198,0.0,0.0,False
931,20.158956,208,0.0,0.0,False
932,20.174289,219,0.0,0.0,False
933,20.190989,230,0.0,0.0,False
934,20.207233,242,0.0,0.0,False
935,20.223878,264,0.0,0.0,False
936,20.240956,274,0.0,0.0,False
937,20.257556,274,0.0,0.0,False
938,20.274378,285,0.0,0.0,False
939,20.291733,296,0.0,0.0,False
940,20.3081,0,0.0,0.0,False
941,20.324611,12,0.0,0.0,False
942,20.341911,24,0.0,0.0,False
943,20.357789,36,0.0,0.0,False
944,20.373844,46,0.0,0.0,False
945,20.3914,58,0.0,0.0,False
946,20.408022,66,0.0,0.0,False
947,20.426156,77,0.0,0.0,False
948,20.442033,91,0.0,0.0,False
949,20.4575,102,0.0,0.0,False
950,20.474044,124,0.0,0.0,False
951,20.491433,124,0.0,0.0,False
952,20.508444,134,0.0,0.0,False
953,20.5243,146,0.0,0.0,False
954,20.542589,157,0.0,0.0,False
955,20.557789,157,0.0,0.0,False
956,20.574444,180,0.0,0.0,False
957,20.591656,191,0.0,0.0,False
958,20.6092,202,0.0,0.0,False
959,20.6247,214,0.0,0.0,False
960,20.640744,224,0.0,0.0,False
961,20.657667,235,0.0,0.0,False
962,20.674356,246,0.0,0.0,False
963,20.692589,258,0.0,0.0,False
964,20.707389,270,0.0,0.0,False
965,20.723722,280,0.0,0.0,False
966,20.740056,296,0.0,0.0,False
967,20.757167,296,0.0,0.0,False
968,20.773922,296,0.0,0.0,False
969,20.791344,296,0.0,0.0,False
970,20.891344,296,0.0,0.0,False
971,20.908489,296,0.0,0.0,False
972,21.008489,296,0.0,0.0,False
973,21.098311,0,0.0,0.0,False
974,21.1095,0,0.0,0.0,False
975,21.125144,5,0.0,0.0,False
976,21.141978,5,0.0,0.0,False
977,21.158267,5,0.0,0.0,False
978,21.1751,16,0.0,0.0,False
979,21.190856,26,0.0,0.0,False
980,21.208333,38,0.0,0.0,False
981,21.224922,48,0.0,0.0,False
982,21.241556,58,0.0,0.0,False
983,21.258822,70,0.0,0.0,False
984,21.275189,82,0.0,0.0,False
985,21.291756,92,0.0,0.0,False
986,21.308022,104,0.0,0.0,False
987,21.324611,112,0.0,0.0,False
988,21.340789,126,0.0,0.0,False
989,21.358178,138,0.0,0.0,False
990,21.374522,150,0.0,0.0,False
991,21.391856,160,0.0,0.0,False
992,21.407844,172,0.0,0.0,False
993,21.424933,182,0.0,0.0,False
994,21.440811,194,0.0,0.0,False
995,21.458589,206,0.0,0.0,False
996,21.474967,216,0.0,0.0,False
997,21.493433,228,0.0,0.0,False
998,21.508078,238,0.0,0.0,False
999,21.524856,250,0.0,0.0,False
1000,21.541556,260,0.0,0.0,False
1001,21.558633,272,0.0,0.0,False
1002,21.574911,294,0.0,0.0,False
1003,21.590867,294,0.0,0.0,False
1004,21.607722,0,0.0,0.0,False
1005,21.625122,9,0.0,0.0,False
1006,21.6431,21,0.0,0.0,False
1007,21.659289,31,0.0,0.0,False
1008,21.674522,41,0.0,0.0,False
1009,21.691122,52,0.0,0.0,False
1010,21.708089,66,0.0,0.0,False
1011,21.725211,76,0.0,0.0,False
1012,21.742433,86,0.0,0.0,False
1013,21.759456,98,0.0,0.0,False
1014,21.775067,110,0.0,0.0,False
1015,21.792133,122,0.0,0.0,False
1016,21.807956,132,0.0,0.0,False
1017,21.824811,144,0.0,0.0,False
1018,21.841467,154,0.0,0.0,False
1019,21.858789,166,0.0,0.0,False
1020,21.874456,176,0.0,0.0,False
1021,21.890433,188,0.0,0.0,False
1022,21.908078,200,0.0,0.0,False
1023,21.925989,210,0.0,0.0,False
1024,21.943133,220,0.0,0.0,False
1025,21.957678,232,0.0,0.0,False
1026,21.973589,244,0.0,0.0,False
1027,21.990311,254,0.0,0.0,False
1028,22.007356,266,0.0,0.0,False
1029,22.023933,276,0.0,0.0,False
1030,22.0407,286,0.0,0.0,False
1031,22.057567,296,0.0,0.0,False
1032,22.073567,2,0.0,0.0,False
1033,22.090411,13,0.0,0.0,False
1034,22.1068,22,0.0,0.0,False
1035,22.123544,34,0.0,0.0,False
1036,22.141311,48,0.0,0.0,False
1037,22.157589,58,0.0,0.0,False
1038,22.173689,70,0.0,0.0,False
1039,22.190533,82,0.0,0.0,False
1040,22.207044,94,0.0,0.0,False
1041,22.224911,104,0.0,0.0,False
1042,22.241122,116,0.0,0.0,False
1043,22.257533,126,0.0,0.0,False
1044,22.2741,138,0.0,0.0,False
1045,22.292033,148,0.0,0.0,False
1046,22.307211,160,0.0,0.0,False
1047,22.324033,170,0.0,0.0,False
1048,22.340633,182,0.0,0.0,False
1049,22.357311,194,0.0,0.0,False
1050,22.373833,204,0.0,0.0,False
1051,22.391156,214,0.0,0.0,False
1052,22.407367,226,0.0,0.0,False
1053,22.424044,238,0.0,0.0,False
1054,22.440456,247,0.0,0.0,False
1055,22.457533,259,0.0,0.0,False
1056,22.474178,268,0.0,0.0,False
1057,22.490756,278,0.0,0.0,False
1058,22.507711,292,0.0,0.0,False
1059,22.523878,0,0.0,0.0,False
1060,22.544433,10,0.0,0.0,False
1061,22.557611,20,0.0,0.0,False
1062,22.574189,30,0.0,0.0,False
1063,22.590667,42,0.0,0.0,False
1064,22.607211,52,0.0,0.0,False
1065,22.623478,64,0.0,0.0,False
1066,22.640156,74,0.0,0.0,False
1067,22.6569,86,0.0,0.0,False
1068,22.673156,98,0.0,0.0,False
1069,22.690122,108,0.0,0.0,False
1070,22.706622,120,0.0,0.0,False
1071,22.723733,130,0.0,0.0,False
1072,22.740122,142,0.0,0.0,False
1073,22.757022,153,0.0,0.0,False
1074,22.773678,164,0.0,0.0,False
1075,22.790311,174,0.0,0.0,False
1076,22.806789,186,0.0,0.0,False
1077,22.823833,196,0.0,0.0,False
1078,22.840533,208,0.0,0.0,False
1079,22.857278,218,0.0,0.0,False
1080,22.874189,230,0.0,0.0,False
1081,22.8904,240,0.0,0.0,False
1082,22.907933,254,0.0,0.0,False
1083,22.9242,264,0.0,0.0,False
1084,22.940356,276,0.0,0.0,False
1085,22.957356,288,0.0,0.0,False
1086,22.973489,298,0.0,0.0,False
1087,22.991,4,0.0,0.0,False
1088,23.007767,14,0.0,0.0,False
1089,23.023833,26,0.0,0.0,False
1090,23.041144,36,0.0,0.0,False
1091,23.057222,48,0.0,0.0,False
1092,23.074367,58,0.0,0.0,False
1093,23.090611,70,0.0,0.0,False
1094,23.1075,80,0.0,0.0,False
1095,23.124178,92,0.0,0.0,False
1096,23.141078,102,0.0,0.0,False
1097,23.157489,114,0.0,0.0,False
1098,23.174467,124,0.0,0.0,False
1099,23.190578,142,0.0,0.0,False
1100,23.207167,144,0.0,0.0,False
1101,23.224278,144,0.0,0.0,False
1102,23.240256,144,0.0,0.0,False
1103,23.257622,144,0.0,0.0,False
1104,23.273956,144,0.0,0.0,False
1105,23.290722,144,0.0,0.0,False
1106,23.308067,144,0.0,0.0,False
1107,23.323989,144,0.0,0.0,False
1108,23.340178,144,0.0,0.0,False
1109,23.357722,144,0.0,0.0,False
1110,23.374022,144,0.0,0.0,False
1111,23.391189,144,0.0,0.0,False
1112,23.407156,144,0.0,0.0,False
1113,23.424144,144,0.0,0.0,False
1114,23.440133,142,0.0,0.0,False
1115,23.457744,142,0.0,0.0,False
1116,23.474344,142,0.0,0.0,False
1117,23.491244,142,0.0,0.0,False
1118,23.507778,142,0.0,0.0,False
1119,23.524667,142,0.0,0.0,False
1120,23.553033,142,0.0,0.0,False
1121,23.653033,142,0.0,0.0,False
1122,23.675111,142,0.0,0.0,False
1123,23.775111,142,0.0,0.0,False
1124,23.875111,142,0.0,0.0,False
1125,23.975111,142,0.0,0.0,False
1126,24.075111,142,0.0,0.0,False
1127,24.175111,142,0.0,0.0,False
1128,24.275111,142,0.0,0.0,False
1129,24.375111,142,0.0,0.0,False
1130,24.475111,142,0.0,0.0,False
1131,24.575111,142,0.0,0.0,False
1132,24.675111,142,0.0,0.0,False
1133,25.078711,142,0.0,0.0,False
1134,25.178711,142,0.0,0.0,False
1135,25.1912,142,0.0,0.0,False
1136,25.2912,142,0.0,0.0,False
1137,25.3912,142,0.0,0.0,False
1138,25.4912,142,0.0,0.0,False
1139,25.5912,142,0.0,0.0,False
1140,25.6912,142,0.0,0.0,False
1141,25.7912,142,0.0,0.0,False
1142,25.8912,142,0.0,0.0,False
1143,25.9912,142,0.0,0.0,False
1144,26.0912,142,0.0,0.0,False
1145,26.1912,142,0.0,0.0,False
1146,28.076578,142,0.0,0.0,False
1147,28.176578,142,0.0,0.0,False
1148,28.191322,142,0.0,0.0,False
1149,28.291322,142,0.0,0.0,False
1150,28.391322,142,0.0,0.0,False
1151,28.491322,142,0.0,0.0,False
1152,28.591322,142,0.0,0.0,False
1153,28.691322,142,0.0,0.0,False
1154,28.791322,142,0.0,0.0,False
1155,28.891322,142,0.0,0.0,False
1156,28.991322,142,0.0,0.0,False
1157,29.091322,142,0.0,0.0,False
1158,29.191322,142,0.0,0.0,False
1159,31.076622,142,0.0,0.0,False
1160,31.176622,142,0.0,0.0,False
1161,31.191967,142,0.0,0.0,False
1162,31.291967,142,0.0,0.0,False
1163,31.391967,142,0.0,0.0,False
1164,31.491967,142,0.0,0.0,False
1165,31.591967,142,0.0,0.0,False
1166,31.691967,142,0.0,0.0,False
1167,31.791967,142,0.0,0.0,False
1168,31.891967,142,0.0,0.0,False
1169,31.927389,142,0.0,0.0,False
1170,32.027389,142,0.0,0.0,False
1171,32.042144,142,0.0,0.0,False
1172,32.142144,142,0.0,0.0,False
1173,32.242144,142,0.0,0.0,False
1174,32.342144,142,0.0,0.0,False
1175,32.442144,142,0.0,0.0,False
1176,32.542144,142,0.0,0.0,False
1177,32.642144,142,0.0,0.0,False
1178,32.742144,142,0.0,0.0,False
1179,32.842144,142,0.0,0.0,False
1180,32.942144,142,0.0,0.0,False
1181,33.042144,142,0.0,0.0,False
1182,34.076689,142,0.0,0.0,False
1183,34.176689,142,0.0,0.0,False
1184,34.191456,142,0.0,0.0,False
1185,34.291456,142,0.0,0.0,False
1186,34.391456,142,0.0,0.0,False
1187,34.491456,142,0.0,0.0,False
1188,34.591456,142,0.0,0.0,False
1189,34.691456,142,0.0,0.0,False
1190,34.791456,142,0.0,0.0,False
1191,34.891456,142,0.0,0.0,False
1192,34.944033,142,0.0,0.0,False
1193,35.044033,142,0.0,0.0,False
1194,35.058044,142,0.0,0.0,False
1195,35.158044,142,0.0,0.0,False
1196,35.258044,142,0.0,0.0,False
1197,35.358044,142,0.0,0.0,False
1198,35.458044,142,0.0,0.0,False
1199,35.558044,142,0.0,0.0,False
1200,35.658044,142,0.0,0.0,False
1201,35.758044,142,0.0,0.0,False
1202,35.858044,142,0.0,0.0,False
1203,35.958044,142,0.0,0.0,False
1204,36.058044,142,0.0,0.0,False
1205,37.0937,142,0.0,0.0,False
1206,37.1937,142,0.0,0.0,False
1207,37.209167,142,0.0,0.0,False
1208,37.309167,142,0.0,0.0,False
1209,37.409167,142,0.0,0.0,False
1210,37.509167,142,0.0,0.0,False
1211,37.609167,142,0.0,0.0,False
1212,37.709167,142,0.0,0.0,False
1213,37.809167,142,0.0,0.0,False
1214,37.909167,142,0.0,0.0,False
1215,38.009167,142,0.0,0.0,False
1216,38.109167,142,0.0,0.0,False
1217,38.209167,142,0.0,0.0,False
1218,40.0771,142,0.0,0.0,False
1219,40.1771,142,0.0,0.0,False
1220,40.193778,142,0.0,0.0,False
1221,40.293778,142,0.0,0.0,False
1222,40.393778,142,0.0,0.0,False
1223,40.493778,142,0.0,0.0,False
1224,40.593778,142,0.0,0.0,False
1225,40.693778,142,0.0,0.0,False
1226,40.793778,142,0.0,0.0,False
1227,40.893778,142,0.0,0.0,False
1228,40.993778,142,0.0,0.0,False
1229,41.093778,142,0.0,0.0,False
1230,41.193778,142,0.0,0.0,False
1231,43.095033,142,0.0,0.0,False
1232,43.195033,142,0.0,0.0,False
1233,43.210033,142,0.0,0.0,False
1234,43.310033,142,0.0,0.0,False
1235,43.410033,142,0.0,0.0,False
1236,43.510033,142,0.0,0.0,False
1237,43.610033,142,0.0,0.0,False
1238,43.710033,142,0.0,0.0,False
1239,43.810033,142,0.0,0.0,False
1240,43.910033,142,0.0,0.0,False
1241,44.010033,142,0.0,0.0,False
1242,44.110033,142,0.0,0.0,False
1243,44.210033,142,0.0,0.0,False
1244,46.097533,142,0.0,0.0,False
1245,46.197533,142,0.0,0.0,False
1246,46.210022,142,0.0,0.0,False
1247,46.310022,142,0.0,0.0,False
1248,46.410022,142,0.0,0.0,False
1249,46.510022,142,0.0,0.0,False
1250,46.610022,142,0.0,0.0,False
1251,46.710022,142,0.0,0.0,False
1252,46.810022,142,0.0,0.0,False
1253,46.910022,142,0.0,0.0,False
1254,47.010022,142,0.0,0.0,False
1255,47.110022,142,0.0,0.0,False
1256,47.210022,142,0.0,0.0,False
1257,49.091122,142,0.0,0.0,False
1258,49.191122,142,0.0,0.0,False
1259,49.206022,142,0.0,0.0,False
1260,49.306022,142,0.0,0.0,False
1261,49.406022,142,0.0,0.0,False
1262,49.506022,142,0.0,0.0,False
1263,49.606022,142,0.0,0.0,False
1264,49.706022,142,0.0,0.0,False
1265,49.806022,142,0.0,0.0,False
1266,49.906022,142,0.0,0.0,False
1267,50.006022,142,0.0,0.0,False
1268,50.106022,142,0.0,0.0,False
1269,50.206022,142,0.0,0.0,False
1270,52.090456,142,0.0,0.0,False
1271,52.190456,142,0.0,0.0,False
1272,52.206478,142,0.0,0.0,False
1273,52.306478,142,0.0,0.0,False
1274,52.406478,142,0.0,0.0,False
1275,52.506478,142,0.0,0.0,False
1276,52.606478,142,0.0,0.0,False
1277,52.706478,142,0.0,0.0,False
1278,52.806478,142,0.0,0.0,False
1279,52.906478,142,0.0,0.0,False
1280,53.006478,142,0.0,0.0,False
1281,53.106478,142,0.0,0.0,False
1282,53.206478,142,0.0,0.0,False
1283,55.0904,142,0.0,0.0,False
1284,55.1904,142,0.0,0.0,False
1285,55.206444,142,0.0,0.0,False
1286,55.306444,142,0.0,0.0,False
1287,55.406444,142,0.0,0.0,False
1288,55.506444,142,0.0,0.0,False
1289,55.606444,142,0.0,0.0,False
1290,55.706444,142,0.0,0.0,False
1291,55.806444,142,0.0,0.0,False
1292,55.906444,142,0.0,0.0,False
1293,56.006444,142,0.0,0.0,False
1294,56.106444,142,0.0,0.0,False
1295,56.206444,142,0.0,0.0,False
1296,58.095844,142,0.0,0.0,False
1297,58.195844,142,0.0,0.0,False
1298,58.211722,142,0.0,0.0,False
1299,58.311722,142,0.0,0.0,False
1300,58.411722,142,0.0,0.0,False
1301,58.511722,142,0.0,0.0,False
1302,58.611722,142,0.0,0.0,False
1303,58.711722,142,0.0,0.0,False
1304,58.811722,142,0.0,0.0,False
1305,58.911722,142,0.0,0.0,False
1306,59.011722,142,0.0,0.0,False
1307,59.111722,142,0.0,0.0,False
1308,59.211722,142,0.0,0.0,False
